name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Lisbon,2023-01-22T06:00:00,9,5.9,3.2,66.96,0,0,,0,0,25.6,22.2,38,1026,0,11.6,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-22T07:00:00,8.2,4.8,2.2,65.89,0,0,,0,0,29.2,22.3,47,1025.8,0,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-22T08:00:00,8,4.5,2.3,67.34,0,0,,0,0,29.2,23.8,48,1026.2,0,10,7,0,0,10,Clear,clear-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-22T09:00:00,8.9,5.6,2.2,63.18,0,0,,0,0,31,23.7,47,1028,23.2,11.6,58,0.2,1,10,Partially cloudy,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-22T10:00:00,9,6,2.2,62.23,0,0,,0,0,30.6,21.7,57,1028,0,10,235,0.8,2,10,Clear,clear-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-22T11:00:00,10,10,2.9,61.1,0,0,,0,0,28.8,20.2,47,1029,0,10,388,1.4,4,10,Clear,clear-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-22T12:00:00,11,11,2.2,54.44,0,0,,0,0,27.7,17.4,55,1028.1,0,11.6,491,1.8,5,10,Clear,clear-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-22T13:00:00,12,12,1,46.9,0,0,,0,0,25.6,16.6,60,1028,0,10,544,2,5,10,Clear,clear-day,"D7126,08536099999,LPPT"
Lisbon,2023-01-22T14:00:00,12,12,1,46.9,0,0,,0,0,25.2,14.8,50,1027,0,10,526,1.9,5,10,Clear,clear-day,"D7126,08536099999,LPPT"
Lisbon,2023-01-22T15:00:00,13,13,1.1,44.03,0,0,,0,0,24.8,13.2,44,1027,10,11.6,457,1.6,5,10,Clear,clear-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-22T16:00:00,12,12,1,46.9,0,0,,0,0,25.6,14.8,60,1027,0,10,335,1.2,3,10,Clear,clear-day,"D7126,08536099999,LPPT"
Lisbon,2023-01-22T17:00:00,12,12,1,46.9,0,0,,0,0,25.2,11.2,60,1027,0,10,180,0.6,2,10,Clear,clear-day,"D7126,08536099999,LPPT"
Lisbon,2023-01-22T18:00:00,9.9,7.3,2.1,58.29,0,0,,0,0,22,19.5,18,1027,10,11.6,29,0.1,0,10,Clear,clear-night,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-22T19:00:00,9.9,8,3.7,65.53,0,0,,0,0,19.4,12.7,336,1027,4.5,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-22T20:00:00,9,6.8,4.9,75.2,0,0,,0,0,14.4,13.9,340,1027,0,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-22T21:00:00,8.2,5.8,4.1,75.72,0,0,,0,0,15.8,14.1,343,1027.1,10,11.6,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-22T22:00:00,8,5.9,3.2,71.49,0,0,,0,0,17.3,12.3,356,1028,16,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-22T23:00:00,7.9,5.3,1.5,64.09,0,0,,0,0,17.6,15,30,1027,0,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-23T00:00:00,6.9,4.2,1.3,67.49,0,0,,0,0,15.8,14.7,22,1027.1,30,11.6,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-23T01:00:00,7,5.1,2.3,72.1,0,0,,0,0,17.6,9.9,32,1027,0,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-23T02:00:00,6.9,4.1,-0.4,60.07,0,0,,0,0,17.6,14.8,30,1027,0,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-23T03:00:00,6,3.2,-2.1,56.14,0,0,,0,0,17.6,13.8,32,1027,10,11.6,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-23T04:00:00,6,3,-3,52.25,0,0,,0,0,17.3,14.8,30,1026,0,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-23T05:00:00,5,2.5,-2.4,58.92,0,0,,0,0,16.6,10.9,42,1026,0,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-23T06:00:00,4.2,1.8,-1.7,65.36,0,0,,0,0,14.4,9.8,47,1026.1,0,11.6,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-23T07:00:00,4.9,2.9,-3.5,54.66,0,0,,0,0,17.6,8.4,341,1026,0,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-23T08:00:00,2.9,2.9,-2,70.26,0,0,,0,0,14.4,0.3,0,1026,0,10,7,0,0,10,Clear,clear-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-23T09:00:00,5.9,5.9,1.7,74.49,0,0,,0,0,13.7,4.5,60,1026.1,0,11.6,66,0.2,1,10,Clear,clear-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-23T10:00:00,7.1,5.8,1.4,66.82,0,0,,0,0,11.5,7.5,64,1026,0,10,245,0.9,2,10,Clear,clear-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-23T11:00:00,9.9,9.4,-1.7,44.37,0,0,,0,0,10.8,6.1,40,1026,0,10,391,1.4,4,10,Clear,clear-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-23T12:00:00,10.1,10.1,3.5,63.39,0,0,,0,0,13.3,9.7,60,1025.2,0,11.6,496,1.8,5,10,Clear,clear-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-23T13:00:00,11.1,11.1,2.7,56.12,0,0,,0,0,19.4,10.1,66,1024,0,10,546,2,5,10,Clear,clear-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-23T14:00:00,13,13,0.3,41.72,0,0,,0,0,18.7,13.4,28,1023,0,10,539,1.9,5,10,Clear,clear-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-23T15:00:00,13.1,13.1,-0.8,38.39,0,0,,0,0,19.8,13.6,46,1022.2,10,11.6,472,1.7,5,10,Clear,clear-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-23T16:00:00,13,13,-1.7,36.11,0,0,,0,0,18.4,13.2,51,1022,0,10,347,1.2,3,10,Clear,clear-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-23T17:00:00,13,13,-0.5,39.38,0,0,,0,0,17.3,8.1,46,1022,0,10,171,0.6,2,10,Clear,clear-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-23T18:00:00,10.8,10.8,0.5,49.11,0,0,,0,0,15.8,13.6,333,1022.1,0,11.6,27,0.1,0,10,Clear,clear-night,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-23T19:00:00,10,10,3,61.78,0,0,,0,0,15.5,14.5,332,1022,0,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-23T20:00:00,9.2,6.7,1.2,57.33,0,0,,0,0,16.6,16.3,333,1022,0,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-23T21:00:00,7.3,4.5,0.3,61.26,0,0,,0,0,15.8,15.6,348,1022.1,0,11.6,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-23T22:00:00,6.5,4,-0.7,60.23,0,0,,0,0,20.5,12.6,3,1023,0,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-23T23:00:00,7.9,5.1,0.3,58.97,0,0,,0,0,22,16.3,44,1023,0,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-24T00:00:00,8.3,5.5,-0.7,52.94,0,0,,0,0,28.1,17.3,42,1023.1,0,11.6,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-24T01:00:00,7,4.2,-0.7,58.08,0,0,,0,0,40.3,15,20,1023,0,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-24T02:00:00,7.2,3.8,0.2,61.09,0,0,,0,0,40,20.5,38,1023,0,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-24T03:00:00,7.9,4.5,0.1,58.04,0,0,,0,0,37.4,22.1,40,1023.1,0,11.6,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-24T04:00:00,6.9,3.6,0.2,62.42,0,0,,0,0,33.1,18.4,40,1023,0,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-24T05:00:00,6.9,3.6,-0.7,58.71,0,0,,0,0,30.2,18.7,38,1024,0,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-24T06:00:00,5.9,2.3,0.1,66.29,0,0,,0,0,31,20.1,38,1024.1,0,11.6,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-24T07:00:00,5.2,2.6,0.2,70.13,0,0,,0,0,33.5,11.1,22,1024,0,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-24T08:00:00,4,1.4,0,75.38,0,0,,0,0,32.8,10.4,22,1025,0,10,7,0,0,10,Clear,clear-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-24T09:00:00,6.7,3.8,0.1,62.84,0,0,,0,0,31,15.4,35,1025.1,0,11.6,71,0.3,1,10,Clear,clear-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-24T10:00:00,8.7,5.3,0.1,54.84,0,0,,0,0,31,24.9,47,1026,0,10,254,0.9,3,10,Clear,clear-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-24T11:00:00,9,5.8,1.9,60.88,0,0,,0,0,33.8,23.6,50,1026,0,10,402,1.4,4,10,Clear,clear-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-24T12:00:00,9.2,6.2,1.2,57.43,0,0,,0,0,35.6,22.1,50,1026,0,11.6,507,1.8,5,10,Clear,clear-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-24T13:00:00,10.2,10.2,1.2,53.76,0,0,,0,0,32.8,18,37,1024.8,0,10,556,2,6,10,Clear,clear-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-24T14:00:00,11.2,11.2,2.1,53.44,0,0,,0,0,30.2,23.2,37,1024,6.5,10,543,2,5,10,Clear,clear-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-24T15:00:00,12.1,12.1,2,50.02,0,0,,0,0,31.3,21.3,34,1023.2,0,11.6,469,1.7,5,10,Clear,clear-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-24T16:00:00,12.2,12.2,0.9,45.94,0,0,,0,0,31.3,20.4,32,1023.8,15.2,10,340,1.2,3,10,Clear,clear-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-24T17:00:00,11.2,11.2,1,49.49,0,0,,0,0,29.2,17.5,42,1024,30,10,165,0.6,2,10,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-24T18:00:00,9.1,7.5,2,61.28,0,0,,0,0,26.3,10.1,24,1024.1,30,11.6,27,0.1,0,10,Partially cloudy,partly-cloudy-night,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-24T19:00:00,9,7.4,2.9,65.34,0,0,,0,0,14.8,10.6,334,1025,50,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-24T20:00:00,8.9,7.2,3.9,70.86,0,0,,0,0,19.1,10.6,339,1025,56.3,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-24T21:00:00,7.1,4.4,3,75.37,0,0,,0,0,20.5,14.7,25,1026,10,11.6,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-24T22:00:00,7,4.3,2,70.5,0,0,,0,0,22,14.5,32,1026,13,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-24T23:00:00,7.9,4.9,1.2,62.66,0,0,,0,0,23.4,18.1,30,1026,0,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-25T00:00:00,6.9,3.7,1,66.41,0,0,,0,0,24.8,17.3,40,1026.1,0,11.6,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-25T01:00:00,6.7,3.3,1,67.06,0,0,,0,0,25.9,19.6,40,1026,0,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-25T02:00:00,5.7,2.2,1.2,72.66,0,0,,0,0,25.9,18.1,38,1026,0,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-25T03:00:00,5.8,2.4,1.1,72.03,0,0,,0,0,25.9,17.3,40,1026.1,0,11.6,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-25T04:00:00,5.9,2.6,1.2,71.87,0,0,,0,0,25.9,16.8,40,1026,0,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-25T05:00:00,5,1.8,1.2,76.2,0,0,,0,0,26.3,15,47,1026,0,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-25T06:00:00,4,0.2,1,80.8,0,0,,0,0,27,17,40,1026,0,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-25T07:00:00,4,0.8,1,80.8,0,0,,0,0,27,13.5,47,1027,0,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-25T08:00:00,3.9,0.4,0.9,81.01,0,0,,0,0,27,14.8,38,1027.8,0,10,9,0,0,10,Clear,clear-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-25T09:00:00,5.7,2.9,1,71.93,0,0,,0,0,26.3,13.4,37,1028.1,0,11.6,63,0.2,1,10,Clear,clear-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-25T10:00:00,6.9,3.5,2,70.85,0,0,,0,0,26.6,19.5,50,1028,0,10,258,0.9,3,10,Clear,clear-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-25T11:00:00,8,4.6,1.1,61.64,0,0,,0,0,28.1,23.6,49,1029,0,10,399,1.4,4,10,Clear,clear-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-25T12:00:00,9.1,6.6,1.9,60.7,0,0,,0,0,28.1,17.3,51,1028.2,0,11.6,504,1.8,5,10,Clear,clear-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-25T13:00:00,10,10,3,61.61,0,0,,0,0,27,15.3,61,1028,0,10,555,2,6,10,Clear,clear-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-25T14:00:00,11.2,11.2,1.9,52.73,0,0,,0,0,26.3,18,52,1027,0,10,542,2,5,10,Clear,clear-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-25T15:00:00,11.3,11.3,2.7,55.57,0,0,,0,0,25.9,16.8,40,1027.1,0,11.6,469,1.7,5,10,Clear,clear-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-25T16:00:00,11.2,11.2,2.2,54.02,0,0,,0,0,26.3,18.2,42,1027,0,10,354,1.3,4,10,Clear,clear-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-25T17:00:00,11.2,11.2,2.2,54.02,0,0,,0,0,26.6,14.8,49,1027,0,10,174,0.6,2,10,Clear,clear-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-25T18:00:00,9.9,8.1,2.1,58.61,0,0,,0,0,33.5,12.6,37,1028,0,11.6,24,0.1,0,10,Clear,clear-night,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-25T19:00:00,8,6.1,2.2,66.59,0,0,,0,0,20.5,10.9,325,1028,0,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-25T20:00:00,8.2,6,3,69.95,0,0,,0,0,17.6,13,332,1028,0,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-25T21:00:00,8.1,5.9,3.1,70.48,0,0,,0,0,15.8,12.6,323,1029,0,11.6,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-25T22:00:00,8,5.8,3.2,71.49,0,0,,0,0,16.2,12.7,332,1029,0,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-25T23:00:00,7,4.9,2.2,71.29,0,0,,0,0,16.9,10.9,332,1029,0,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-26T00:00:00,6.8,4.7,1.9,71.25,0,0,,0,0,16.6,10.5,326,1029,0,11.6,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-26T01:00:00,7.5,5.7,2.3,69.54,0,0,,0,0,12.6,10.3,310,1028,0,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-26T02:00:00,5.4,4.5,2,78.88,0,0,,0,0,11.9,5.1,320,1027.8,0,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-26T03:00:00,7,5.1,1.9,69.89,0,0,,0,0,10.4,10,309,1027.1,0,11.6,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-26T04:00:00,6.9,4.7,2.7,74.53,0,0,,0,0,8.6,11.2,320,1027,0,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-26T05:00:00,6.9,4.4,3.5,79.11,0,0,,0,0,9.7,13,320,1026.2,0,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-26T06:00:00,7.4,5.8,4.6,82.71,0,0,,0,0,9.7,8.8,324,1025.2,0,11.6,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-26T07:00:00,7.1,5.8,5.4,89.03,0,0,,0,0,9,6.9,260,1025,27.5,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-26T08:00:00,6.8,5.1,4.3,84.26,0,0,,0,0,8.3,8.3,300,1024.2,30.3,10,0,0,0,10,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,08536099999,LPPT"
Lisbon,2023-01-26T09:00:00,9.3,8,6,79.79,0,0,,0,0,8.3,8.7,317,1025,30.6,10.8,29,0.1,0,10,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-26T10:00:00,10.2,10.2,6.2,76.22,0,0,,0,0,7.9,17.5,347,1025,87.7,10,117,0.4,1,10,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-26T11:00:00,11.2,11.2,6.2,71.31,0,0,,0,0,15.1,24.9,353,1025,83.1,10,436,1.6,4,10,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-26T12:00:00,12,12,6,66.84,0,0,,0,0,30.2,25.2,358,1024.1,52.7,11.6,580,2.1,6,10,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-26T13:00:00,11.2,11.2,5,65.84,0,0,,0,0,37.4,33.4,358,1022,47,10,367,1.3,4,10,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-26T14:00:00,11.2,11.2,4.1,61.73,0,0,,0,0,39.2,33.7,350,1021,28.7,10,295,1.1,3,10,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-26T15:00:00,11.1,11.1,4.8,65.21,0,0,,0,0,39.2,26.7,352,1021,34.4,11.6,366,1.3,4,10,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-26T16:00:00,12.2,12.2,6,66.06,0,0,,0,0,34.6,25.5,360,1020,28,10,243,0.9,2,10,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-26T17:00:00,12.1,12.1,6.1,66.58,0,0,rain,0,0,32.8,22.6,1,1020,48.5,9.9,16,0.1,0,10,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-26T18:00:00,9.2,7,8.9,98.42,0,0,,0,0,28.8,14.7,306,1019.2,89.2,9.9,6,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-26T19:00:00,9.2,7,7.2,87.3,0,0,,0,0,17.3,14.2,330,1019,31,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-26T20:00:00,8.2,5.9,7.2,93.41,0,0,,0,0,15.1,13.2,350,1020,30,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-26T21:00:00,8.2,5.7,7,92.02,0,0,,0,0,17.6,15.8,2,1020.1,0,11.6,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-26T22:00:00,7.3,4.7,5.2,86.18,0,0,,0,0,20.5,14.1,3,1020.8,33.2,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-26T23:00:00,6.3,4.1,4.2,86.08,0,0,,0,0,24.5,10.8,3,1021,0,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-27T00:00:00,7,4.5,4.2,82.12,0,0,,0,0,24.1,13.2,356,1021.1,0,11.6,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-27T01:00:00,6.9,3.9,4.2,83.01,0,0,,0,0,20.2,16,346,1021,0,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-27T02:00:00,7,3.8,4,81.22,0,0,,0,0,14.8,18.8,340,1020,0,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-27T03:00:00,7.9,5,4,76.68,0,0,,0,0,16.2,17.2,341,1020.1,0,11.6,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-27T04:00:00,7.5,4.6,3.2,73.82,0,0,,0,0,18.4,17.5,348,1020,0,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-27T05:00:00,7.5,4.8,3.2,73.82,0,0,,0,0,19.1,16,346,1020,0,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-27T06:00:00,6.5,4,3.1,78.44,0,0,,0,0,19.1,12.6,346,1020.1,0,11.6,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-27T07:00:00,7.4,5.1,3,73.79,0,0,,0,0,17.3,12.1,349,1021,0,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-27T08:00:00,6.1,3.5,2.9,79.5,0,0,,0,0,11.5,12.8,357,1021,27.6,10,9,0,0,10,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-27T09:00:00,7.4,5.2,4.1,79.38,2.608,100,rain,0,0,10.1,12.4,346,1022.1,24.2,11.6,80,0.3,1,10,"Rain, Partially cloudy",rain,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-27T10:00:00,9,6.5,4.3,72.61,0,0,,0,0,20.2,16.5,353,1022,28,10,244,0.9,2,10,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-27T11:00:00,11,11,5.2,67.38,0,0,,0,0,25.2,18.7,348,1022,28,10,395,1.4,4,10,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-27T12:00:00,12.1,12.1,6,66.61,0,0,,0,0,26.3,20,2,1022,24.2,11.6,499,1.8,5,10,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-27T13:00:00,13.3,13.3,5.2,58.07,0,0,,0,0,29.5,22.4,342,1021,28,10,607,2.2,6,10,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-27T14:00:00,13.1,13.1,5.2,58.64,0,0,,0,0,31.7,26,348,1020,28,10,520,1.9,5,10,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-27T15:00:00,12.3,12.3,5.9,65.02,0,0,,0,0,32.8,28.4,340,1020,28,11.6,408,1.5,4,10,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-27T16:00:00,12.2,12.2,6.8,69.85,0,0,,0,0,36.4,24.7,350,1020,28,10,286,1,3,10,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-27T17:00:00,11.3,11.3,6,69.87,0,0,,0,0,36.4,23.5,348,1020,28,10,182,0.7,2,10,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-27T18:00:00,10.2,10.2,6,74.84,0,0,,0,0,35.3,19.8,333,1020,27.9,11.6,19,0.1,0,10,Partially cloudy,partly-cloudy-night,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-27T19:00:00,10.2,10.2,6,75.4,0,0,,0,0,31,15,332,1020.8,27.9,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-27T20:00:00,9.2,6.4,5.2,76.05,0,0,,0,0,28.1,19,348,1021,27.9,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-27T21:00:00,9.3,6.6,4.2,70.56,0,0,,0,0,24.1,18.3,345,1021.9,24.7,11.6,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
